GUID,Icon,Name,InfoDescription,Buff,Buff Effects,BoostBuff,BoostBuff Effects,Boost Hint,Boost Condition,Targets,Source,Allocation,Rarity,Niche,Price,IsMetaItem,Origin,ObsidianPrice
51567,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_029.png,-6899592949810442475,-6909894598077964889,51568,-6916464905928465879 Money: +1,,,,,71988:2916;5978,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Finance,18000,,,107
51571,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_33.png,-6909237718419972852,-6905113972439823669,51572,-6916464905928465879 Money: +1,,,,,5472,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Finance,18000,,,107
51575,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_018.png,-6901211407084240406,-6904870946927309406,51576,-6916464905928465879 Money: +1.5,,,,,50293:2786;5973,122533 [0.196%] | 122538 [0.196%] | 122539 [0.392%] | 122540 [0.392%] | 122544 [1.373%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Finance,120000,,,714
51579,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_32.png,-6914640225891308197,-6909827527465827367,51580,-6916464905928465879 Money: +0.5,,,,,5609,43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64775 [0.148%] | 64776 [0.334%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95442 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%],Villa,Common,Finance,3000,,,18
51378,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_010.png,-6911529146348074398,-6905853439006775049,51379,-6916464905928465879 Belief: +1,,,,,2698,145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 95375 [0.088%] | 95439 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Religion,18000,,,107
51382,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_027.png,-6913034933296253027,-6906213768382411181,51383,-6916464905928465879 Belief: +0.5,,,,,3171,145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 64766 [0.145%] | 64767 [0.328%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 95375 [0.141%] | 95439 [0.014%] | 95446 [0.014%] | 95447 [0.014%] | 95452 [0.014%] | 95453 [0.014%],Villa,Common,Religion,3000,,,18
51390,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_025.png,-6905337215204972024,-6910165240926491442,51391,-6916464905928465879 Belief: +1.5,,,,,3191,122536 [1.144%] | 122541 [0.327%] | 122542 [0.327%] | 122543 [0.327%] | 122544 [0.327%] | 122545 [0.327%] | 122546 [0.327%] | 122547 [0.327%] | 145047 [0.021%] | 145048 [0.063%] | 145050 [0.163%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Religion,120000,,,714
51394,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_74.png,-6900945019493713368,-6913827805526399812,51395,-6916464905928465879 Belief: +1.5,,,,,3138,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Religion,120000,,,714
51398,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_040.png,-6902205674227588430,-6904365775764220361,51399,-6916464905928465879 Belief: +0.5,,,,,5299,43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64775 [0.148%] | 64776 [0.334%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95442 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%],Villa,Common,Religion,3000,,,18
51402,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_24.png,-6912048548392249221,-6916635463295626209,51403,-6916464905928465879 Belief: +1,,,,,5980,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Religion,18000,,,107
51406,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_032.png,-6903616598367323974,-6911483015440412138,51407,-6916464905928465879 Belief: +1,,,,,5959,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Religion,18000,,,107
51410,data/ui/fhd/base/icon_content/items_specialist/unique/icon_3d_unique_010_ailbhe_giunnae.png,-6904359576558330400,-6909922217719240919,51411,-6916464905928465879 Belief: +1.5,,,,,31769,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Villa,Epic,Religion,120000,,,714
51414,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_26.png,-6915365458017144605,-6915979393585107737,51415,-6916464905928465879 Belief: +1,,,,,5847,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Religion,18000,,,107
51418,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_015.png,-6899639417535119993,-6902011144559986055,51419,-6916464905928465879 Belief: +1.5,,,,,5295,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Villa,Epic,Religion,120000,,,714
51422,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_058.png,-6912695826907907911,-6912861898026725008,51423,-6916464905928465879 Belief: +1,,,,,5470,43021 [0.425%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 95448 [0.002%],Villa,Rare,Religion,18000,,,107
51426,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_37.png,-6904242924354122693,-6910923972069511767,51427,-6916464905928465879 Belief: +1.5,,,,,31767,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Villa,Epic,Religion,120000,,,714
51430,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_39.png,-6912240056589225358,-6906007669807360509,51431,-6916464905928465879 Belief: +1.5,,,,,31770,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Villa,Epic,Religion,120000,,,714
51434,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_60.png,-6902969371808621739,-6900074103584572870,51435,-6916464905928465879 Belief: +1.5,,,,,41811,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Villa,Epic,Religion,120000,,,714
51519,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_036.png,-6903796377563105710,-6910709421348149053,51520,-6916464905928465879 Knowledge: +1,,,,,50237:2918;5982,122534 [2.696%] | 122537 [9.436%] | 122542 [1.348%] | 122547 [9.436%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Research,18000,,,107
51523,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_030.png,-6909903765834847356,-6916998156877286128,51524,-6916464905928465879 Knowledge: +1,,,,,5481,122534 [2.696%] | 122537 [9.436%] | 122542 [1.348%] | 122547 [9.436%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Research,18000,,,107
51527,data/ui/fhd/base/icon_content/items_specialist/unique/icon_3d_unique_018_patanjali.png,-6915693766368796729,-6910030568053540163,51528,-6916464905928465879 Knowledge: +1.5,,,,,3186,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%] | Quest: 112745,Villa,Epic,Research,120000,,,714
51531,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_035.png,-6912168036787244673,-6906825308344575758,51532,-6916464905928465879 Knowledge: +1,,,,,3201,122534 [2.696%] | 122537 [9.436%] | 122542 [1.348%] | 122547 [9.436%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Research,18000,,,107
51535,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_021.png,-6903639780135804263,-6905825428788925403,51536,-6916464905928465879 Knowledge: +1.5,,,,,3202,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Research,120000,,,714
51539,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_027.png,-6903285150808553162,-6912983141151810928,51540,-6916464905928465879 Knowledge: +1,,,,,5291,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Research,18000,,,107
51543,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_026.png,-6911198760218756283,-6912293638721988136,51544,-6916464905928465879 Knowledge: +1,,,,,5290,43020 [0.436%] | 43022 [0.513%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95450 [0.080%],Villa,Rare,Research,18000,,,107
51547,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_019.png,-6913501841389837879,-6915291874843136956,51548,-6916464905928465879 Knowledge: +1.5,,,,,31772,43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64776 [0.025%] | 64777 [0.075%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%] | Quest: 115105,Villa,Epic,Research,120000,,,714
51587,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_046.png,-6908008491844799430,-6915220775883623803,51588,-6916464905928465879 Prestige: +1.5,,,,,2954,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Diplomacy,120000,,,714
51591,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_045.png,-6911615282981511075,-6916588547874868934,51592,-6916464905928465879 Prestige: +1.5,,,,,2920,122533 [0.218%] | 122538 [0.763%] | 122540 [0.763%] | 122547 [0.109%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Diplomacy,120000,,,714
51595,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_024.png,-6899691558636170692,-6907692409157365173,51596,-6916464905928465879 Prestige: +1.5,,,,,2999,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Diplomacy,120000,,,714
51599,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_016.png,-6912504651859699345,-6906010664000109316,51600,-6916464905928465879 Prestige: +1,,,,,3074,122533 [5.392%] | 122538 [18.873%] | 122540 [18.873%] | 122547 [2.696%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Diplomacy,18000,,,107
51603,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_021.png,-6917255349726777791,-6913108907319067450,51604,-6916464905928465879 Prestige: +1,,,,,3082,43017 [0.563%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 95375 [0.088%],Villa,Rare,Diplomacy,18000,,,107
51607,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_037.png,-6910716911755577629,-6917334263176956036,51608,-6916464905928465879 Prestige: +1.5,,,,,3192,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Diplomacy,120000,,,714
51611,data/ui/fhd/base/icon_content/items_specialist/nonbinary/icon_3d_roman_nb_02.png,-6904952482382225503,-6915501677318824926,51612,-6916464905928465879 Prestige: +1.5,,,,,3198,145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 64767 [0.022%] | 64768 [0.066%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 95375 [0.020%],Villa,Epic,Diplomacy,120000,,,714
51615,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_63.png,-6911070308028219866,-6906897454673668717,51616,-6916464905928465879 Prestige: +1.5,,,,,153869:13808;55945,122533 [0.218%] | 122538 [0.763%] | 122540 [0.763%] | 122547 [0.109%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Diplomacy,120000,,,714
51619,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_046.png,-6910830368717572995,-6901299158477610263,51620,-6916464905928465879 Prestige: +1,,,,,5605,43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95442 [0.002%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%],Villa,Rare,Diplomacy,18000,,,107
51623,data/ui/fhd/base/icon_content/items_specialist/nonbinary/icon_3d_roman_nb_03.png,-6915564276621558659,-6911667751936609235,51624,-6916464905928465879 Prestige: +1.5,,,,,5615,122533 [0.218%] | 122538 [0.763%] | 122540 [0.763%] | 122547 [0.109%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Diplomacy,120000,,,714
